Date,VALE3.SA,PETR4.SA,PGCO34.SA,AAPL34.SA,AMZO34.SA,VALE3.SA_Peso,PETR4.SA_Peso,PGCO34.SA_Peso,AAPL34.SA_Peso,AMZO34.SA_Peso
2019-09-09,30.16653633117676,9.109516143798828,31.732036590576172,10.603123664855955,18.71834945678711,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-09-10,30.38700294494629,9.16701889038086,31.732036590576172,10.650324821472168,18.71834945678711,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-09-11,30.204328536987305,9.08922004699707,31.732036590576172,10.989197731018066,18.52079963684082,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-09-12,31.30038070678711,9.153488159179688,31.722532272338867,11.06665325164795,18.809099197387695,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-09-13,31.36336898803711,9.09260082244873,31.722532272338867,10.896004676818848,18.799999237060547,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-09-16,30.607471466064453,9.491756439208984,31.722532272338867,10.946839332580566,18.516799926757812,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-09-17,30.80274772644043,9.366597175598145,31.722532272338867,10.850014686584473,18.53499984741211,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-09-18,30.48778533935547,9.207611083984377,31.5844783782959,10.917792320251465,18.560199737548828,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-09-19,30.43739891052246,9.231290817260742,31.5844783782959,11.18162727355957,18.560199737548828,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-09-20,30.500391006469727,9.133193016052246,31.5844783782959,11.033977508544922,18.560199737548828,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-09-23,30.298812866210938,9.295560836791992,32.658531188964844,11.03034782409668,18.560199737548828,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
2019-09-24,29.561817169189453,9.224525451660156,32.658531188964844,10.952888488769531,18.254899978637695,10.000000000000002,17.47945159498373,29.98425319566814,27.723517228013055,14.812777981335088
