Date,^BVSP
2018-11-27 00:00:00+00:00,87891.0
2024-04-26 00:00:00+00:00,126526.0
2022-02-25 00:00:00+00:00,113142.0
2023-09-18 00:00:00+00:00,118288.0
2019-10-02 00:00:00+00:00,101031.0
2022-09-28 00:00:00+00:00,108451.0
2015-03-11 00:00:00+00:00,48906.0
2016-05-20 00:00:00+00:00,49723.0
2019-07-30 00:00:00+00:00,102933.0
2020-05-28 00:00:00+00:00,86949.0
2018-09-14 00:00:00+00:00,75429.0
2022-02-14 00:00:00+00:00,113807.0
2015-09-18 00:00:00+00:00,47264.0
2016-03-03 00:00:00+00:00,47193.0
2018-03-26 00:00:00+00:00,85088.0
2020-02-19 00:00:00+00:00,116518.0
2023-02-03 00:00:00+00:00,108490.0
2022-09-08 00:00:00+00:00,109916.0
2014-07-17 00:00:00+00:00,55638.0
2020-01-17 00:00:00+00:00,118478.0
2021-09-10 00:00:00+00:00,114286.0
2023-03-28 00:00:00+00:00,101185.0
2023-08-28 00:00:00+00:00,117121.0
2024-02-28 00:00:00+00:00,130155.0
2016-04-05 00:00:00+00:00,49054.0
2023-03-09 00:00:00+00:00,105071.0
2022-11-16 00:00:00+00:00,110243.0
2023-09-22 00:00:00+00:00,116009.0
2016-04-26 00:00:00+00:00,53083.0
2015-06-05 00:00:00+00:00,52973.0
2014-05-16 00:00:00+00:00,53976.0
2023-03-15 00:00:00+00:00,102675.0
2018-09-11 00:00:00+00:00,74657.0
2018-11-26 00:00:00+00:00,85547.0
2018-10-30 00:00:00+00:00,86886.0
2018-10-08 00:00:00+00:00,86084.0
2016-10-25 00:00:00+00:00,63866.0
2023-02-07 00:00:00+00:00,107920.0
2015-05-29 00:00:00+00:00,52760.0
2019-02-21 00:00:00+00:00,96932.0
2022-07-04 00:00:00+00:00,98609.0
2021-07-13 00:00:00+00:00,128168.0
2018-07-25 00:00:00+00:00,80218.0
2023-04-25 00:00:00+00:00,103220.0
2019-04-05 00:00:00+00:00,97108.0
2024-05-02 00:00:00+00:00,127122.0
2024-04-11 00:00:00+00:00,127396.0
2023-01-16 00:00:00+00:00,109213.0
2015-10-29 00:00:00+00:00,45628.0
2017-09-05 00:00:00+00:00,72151.0
2023-10-26 00:00:00+00:00,114777.0
2014-02-24 00:00:00+00:00,47393.0
2017-11-29 00:00:00+00:00,72700.0
2024-01-30 00:00:00+00:00,127402.0
2017-12-12 00:00:00+00:00,73814.0
2020-06-24 00:00:00+00:00,94377.0
2014-02-26 00:00:00+00:00,46599.0
2024-07-29 00:00:00+00:00,126954.0
2014-09-08 00:00:00+00:00,59193.0
2016-12-22 00:00:00+00:00,57255.0
2019-02-08 00:00:00+00:00,95343.0
2020-06-29 00:00:00+00:00,95735.0
2016-07-26 00:00:00+00:00,56783.0
2021-04-06 00:00:00+00:00,117499.0
2016-05-09 00:00:00+00:00,50990.0
2021-04-12 00:00:00+00:00,118812.0
2019-05-30 00:00:00+00:00,97457.0
2017-08-07 00:00:00+00:00,67940.0
2020-02-03 00:00:00+00:00,114629.0
2017-02-23 00:00:00+00:00,67461.0
2014-08-25 00:00:00+00:00,59735.0
2019-02-04 00:00:00+00:00,98589.0
2022-04-05 00:00:00+00:00,118885.0
2022-06-03 00:00:00+00:00,111102.0
2014-04-01 00:00:00+00:00,50270.0
2017-06-07 00:00:00+00:00,63171.0
2021-04-30 00:00:00+00:00,118894.0
2024-07-04 00:00:00+00:00,126164.0
2018-03-09 00:00:00+00:00,86371.0
2023-01-24 00:00:00+00:00,113028.0
2024-08-28 00:00:00+00:00,137344.0
2019-05-03 00:00:00+00:00,96008.0
2018-04-18 00:00:00+00:00,85776.0
2014-03-20 00:00:00+00:00,47278.0
2023-01-11 00:00:00+00:00,111763.0
2016-01-19 00:00:00+00:00,38057.0
2017-01-13 00:00:00+00:00,63652.0
2020-07-13 00:00:00+00:00,98697.0
2020-09-24 00:00:00+00:00,97012.0
2020-08-10 00:00:00+00:00,103444.0
2019-01-03 00:00:00+00:00,91564.0
2024-11-12 00:00:00+00:00,127698.0
2022-12-28 00:00:00+00:00,110237.0
2017-02-10 00:00:00+00:00,66125.0
2024-03-15 00:00:00+00:00,126742.0
2021-02-22 00:00:00+00:00,112668.0
2023-10-02 00:00:00+00:00,115057.0
2018-05-10 00:00:00+00:00,85861.0
2020-03-12 00:00:00+00:00,72583.0
2019-08-19 00:00:00+00:00,99469.0
2020-09-02 00:00:00+00:00,101911.0
2020-03-04 00:00:00+00:00,107224.0
2022-10-18 00:00:00+00:00,115743.0
2021-08-13 00:00:00+00:00,121194.0
2018-08-30 00:00:00+00:00,76404.0
2017-11-14 00:00:00+00:00,70827.0
2019-06-21 00:00:00+00:00,102013.0
2015-08-11 00:00:00+00:00,49072.0
2016-05-16 00:00:00+00:00,51803.0
2017-10-24 00:00:00+00:00,76350.0
2016-11-04 00:00:00+00:00,61598.0
2015-09-28 00:00:00+00:00,43957.0
2015-03-09 00:00:00+00:00,49181.0
2014-08-05 00:00:00+00:00,56202.0
2024-09-11 00:00:00+00:00,134677.0
2021-03-24 00:00:00+00:00,112064.0
2018-09-03 00:00:00+00:00,76193.0
2014-01-06 00:00:00+00:00,50974.0
2016-05-04 00:00:00+00:00,52553.0
2022-05-06 00:00:00+00:00,105135.0
2015-05-18 00:00:00+00:00,56204.0
2019-03-25 00:00:00+00:00,93662.0
2017-09-21 00:00:00+00:00,75604.0
2015-01-27 00:00:00+00:00,48591.0
2015-07-10 00:00:00+00:00,52591.0
2020-06-10 00:00:00+00:00,94686.0
2015-02-04 00:00:00+00:00,49301.0
2016-10-24 00:00:00+00:00,64060.0
2021-09-02 00:00:00+00:00,116677.0
2014-12-23 00:00:00+00:00,50890.0
2024-07-01 00:00:00+00:00,124718.0
2015-12-03 00:00:00+00:00,46393.0
2020-05-13 00:00:00+00:00,77772.0
2019-08-28 00:00:00+00:00,98194.0
2020-01-31 00:00:00+00:00,113761.0
2020-08-06 00:00:00+00:00,104126.0
2024-08-30 00:00:00+00:00,136004.0
2021-10-26 00:00:00+00:00,106420.0
2015-01-06 00:00:00+00:00,48001.0
2015-09-01 00:00:00+00:00,45477.0
2022-01-14 00:00:00+00:00,106928.0
2018-10-15 00:00:00+00:00,83360.0
2021-10-22 00:00:00+00:00,106296.0
2015-04-02 00:00:00+00:00,53123.0
2017-08-08 00:00:00+00:00,67899.0
2018-07-17 00:00:00+00:00,78130.0
2024-07-23 00:00:00+00:00,126590.0
2014-01-23 00:00:00+00:00,48321.0
2020-06-09 00:00:00+00:00,96747.0
2016-11-30 00:00:00+00:00,61906.0
2023-07-26 00:00:00+00:00,122560.0
2017-12-08 00:00:00+00:00,72732.0
2023-03-13 00:00:00+00:00,103121.0
2022-10-17 00:00:00+00:00,113624.0
2015-06-22 00:00:00+00:00,53864.0
2020-08-03 00:00:00+00:00,102830.0
2014-09-25 00:00:00+00:00,55962.0
2017-12-14 00:00:00+00:00,72429.0
2020-07-27 00:00:00+00:00,104477.0
2018-10-16 00:00:00+00:00,85718.0
2019-10-21 00:00:00+00:00,106022.0
2019-07-04 00:00:00+00:00,103636.0
2018-07-02 00:00:00+00:00,72840.0
