Date,VALE3.SA,PETR4.SA,PGCO34.SA,AAPL34.SA,AMZO34.SA,VALE3.SA_Quantidade_Proporcional,PETR4.SA_Quantidade_Proporcional,PGCO34.SA_Quantidade_Proporcional,AAPL34.SA_Quantidade_Proporcional,AMZO34.SA_Quantidade_Proporcional,Retorno_Log_6M,Retorno_Log_5Y
2015-02-27,11.619205474853516,3.0587751865386963,13.330098152160645,4.16100549697876,2.697999954223633,0.0086064404503751,0.0571452641302594,0.0224936477236726,0.0666269661218728,0.0549028103508532,,
2015-03-02,11.24191951751709,3.0171380043029785,13.474931716918944,4.131899833679199,2.7861499786376953,0.0088952780567571,0.0579338816124913,0.022251877653688,0.0670962955152932,0.053165759542413,,
2015-03-03,11.367682456970217,3.0651814937591553,13.613749504089355,4.259518146514893,2.7861499786376953,0.0087968678205542,0.0570258290759378,0.0220249778994841,0.0650860408957201,0.053165759542413,,
2015-03-04,11.148967742919922,2.9690942764282227,13.770062446594238,4.321086406707764,2.7861499786376953,0.0089694402482691,0.0588713256219376,0.0217749580381054,0.0641586735802758,0.053165759542413,,
2015-03-05,10.66232967376709,2.9594855308532715,13.952610969543455,4.303175926208496,2.7861499786376953,0.0093788133606517,0.0590624668130886,0.0214900660966749,0.0644257118542678,0.053165759542413,,
2015-03-06,10.711539268493652,2.962688446044922,13.843849182128906,4.384897232055664,2.9170000553131104,0.009335726406207,0.058998615322911,0.0216588990541553,0.0632250102131039,0.0507808628743583,,
2015-03-09,10.684199333190918,2.856992721557617,13.843849182128906,4.466615676879883,2.9170000553131104,0.0093596157167665,0.0611812955038052,0.0216588990541553,0.0620682844318029,0.0507808628743583,,
2015-03-10,10.44361686706543,2.7288761138916016,13.843849182128906,4.388255596160889,2.9170000553131104,0.0095752267890404,0.0640536648256142,0.0216588990541553,0.0631766236503344,0.0507808628743583,,
2015-03-11,10.312387466430664,2.799340009689331,13.975017547607422,4.331162452697754,2.890000104904175,0.009697075514814,0.0624413309368717,0.0214556104087336,0.0640094144026966,0.0512552852721306,,
2015-03-12,10.312387466430664,2.712862014770508,14.21658992767334,4.455423831939697,2.890000104904175,0.009697075514814,0.0644317753715991,0.0210910305130924,0.0622241974585467,0.0512552852721306,,
2015-03-13,10.323320388793944,2.6712241172790527,14.494229316711426,4.508035659790039,2.890000104904175,0.0096868058176854,0.065436110290845,0.0206870282927683,0.0614979989517302,0.0512552852721306,,
2015-03-16,10.33425521850586,2.6872386932373047,14.494229316711426,4.565128326416016,3.0315001010894775,0.0096765560638493,0.0650461443524628,0.0206870282927683,0.0607288891915513,0.0488628648767373,,
2015-03-17,10.870104789733888,2.8377749919891357,14.494229316711426,4.570724964141846,3.0381500720977783,0.0091995433286387,0.0615956220783083,0.0206870282927683,0.0606545295232353,0.0487559127423457,,
2015-03-18,10.711539268493652,2.946674108505249,14.682781219482422,4.607667446136475,3.0190000534057617,0.009335726406207,0.0593192560539057,0.0204213716376038,0.0601682251423314,0.0490651795935699,,
2015-03-19,10.470954895019531,2.856992721557617,14.682781219482422,4.724091053009033,3.0190000534057617,0.0095502273672828,0.0611812955038052,0.0204213716376038,0.0586853998302052,0.0490651795935699,,
2015-03-20,11.072418212890623,2.95307993888855,14.682781219482422,4.591994762420654,3.065999984741211,0.0090314507704901,0.0591905805352579,0.0204213716376038,0.0603735819885794,0.0483130399708249,,
2015-03-23,11.143500328063965,2.988312244415283,14.619935989379885,4.510274410247803,3.065999984741211,0.0089738409885589,0.0584927215275119,0.0205091549083724,0.0614674733870347,0.0483130399708249,,
