ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-12-02,8.993919973321995,3.8533862435424733,13.871511698299521,8.993919973321995,8.993919973321995,0.0009506722082368576,0.0009506722082368576,0.0009506722082368576,-0.14118522419786572,-0.14118522419786572,-0.14118522419786572,0.1421358964061026,0.1421358964061026,0.1421358964061026,0.0,0.0,0.0,8.994870645530233
2015-12-03,8.987663632888664,4.039246538563437,14.08254192425682,8.987663632888664,8.987663632888664,0.039069337231055615,0.039069337231055615,0.039069337231055615,-0.21174490207032348,-0.21174490207032348,-0.21174490207032348,0.2508142393013791,0.2508142393013791,0.2508142393013791,0.0,0.0,0.0,9.026732970119719
2015-12-04,8.981407292455335,4.084871924773568,14.09719381460606,8.981407292455335,8.981407292455335,0.16844828509186355,0.16844828509186355,0.16844828509186355,-0.18467580949431503,-0.18467580949431503,-0.18467580949431503,0.3531240945861786,0.3531240945861786,0.3531240945861786,0.0,0.0,0.0,9.149855577547198
2015-12-07,8.962638271155342,3.888797889439378,14.326796199604884,8.962638271155342,8.962638271155342,0.4767193487662175,0.4767193487662175,0.4767193487662175,-0.14374715031827032,-0.14374715031827032,-0.14374715031827032,0.6204664990844878,0.6204664990844878,0.6204664990844878,0.0,0.0,0.0,9.439357619921559
2015-12-08,8.956381930722012,4.263866087032447,14.596914282877497,8.956381930722012,8.956381930722012,0.5659709289601673,0.5659709289601673,0.5659709289601673,-0.130629257370765,-0.130629257370765,-0.130629257370765,0.6966001863309322,0.6966001863309322,0.6966001863309322,0.0,0.0,0.0,9.52235285968218
2015-12-09,8.950125590288682,4.210276026338477,14.833524291662156,8.950125590288682,8.950125590288682,0.6254980013930519,0.6254980013930519,0.6254980013930519,-0.14118522419790022,-0.14118522419790022,-0.14118522419790022,0.7666832255909521,0.7666832255909521,0.7666832255909521,0.0,0.0,0.0,9.575623591681733
2015-12-10,8.943869249855352,4.428289526872112,14.308756080018036,8.943869249855352,8.943869249855352,0.6194228423316054,0.6194228423316054,0.6194228423316054,-0.21174490207049837,-0.21174490207049837,-0.21174490207049837,0.8311677444021037,0.8311677444021037,0.8311677444021037,0.0,0.0,0.0,9.563292092186957
2015-12-11,8.93761290942202,4.482339779294108,14.834210043028873,8.93761290942202,8.93761290942202,0.7059433238523986,0.7059433238523986,0.7059433238523986,-0.18467580949354234,-0.18467580949354234,-0.18467580949354234,0.890619133345941,0.890619133345941,0.890619133345941,0.0,0.0,0.0,9.643556233274419
2015-12-14,8.918843888122028,4.8904176292285095,14.626164717667578,8.918843888122028,8.918843888122028,0.9021044844318099,0.9021044844318099,0.9021044844318099,-0.14374715031863208,-0.14374715031863208,-0.14374715031863208,1.0458516347504418,1.0458516347504418,1.0458516347504418,0.0,0.0,0.0,9.820948372553838
2015-12-15,8.9125875476887,5.115459861146758,14.85191670486264,8.9125875476887,8.9125875476887,0.9619794130176499,0.9619794130176499,0.9619794130176499,-0.13062925737079756,-0.13062925737079756,-0.13062925737079756,1.0926086703884477,1.0926086703884477,1.0926086703884477,0.0,0.0,0.0,9.87456696070635
2015-12-16,8.906331207255368,4.868465709469067,14.787891470429292,8.906331207255368,8.906331207255368,0.9971617635015507,0.9971617635015507,0.9971617635015507,-0.14118522419794802,-0.14118522419794802,-0.14118522419794802,1.1383469876994987,1.1383469876994987,1.1383469876994987,0.0,0.0,0.0,9.903492970756918
2015-12-17,8.900074866822036,4.712686774111979,14.542111275733602,8.900074866822036,8.900074866822036,0.972231853732884,0.972231853732884,0.972231853732884,-0.21174490207067334,-0.21174490207067334,-0.21174490207067334,1.1839767558035574,1.1839767558035574,1.1839767558035574,0.0,0.0,0.0,9.87230672055492
2015-12-18,8.893818526388706,5.046769671965955,15.352489115408718,8.893818526388706,8.893818526388706,1.0457182721359222,1.0457182721359222,1.0457182721359222,-0.1846758094944022,-0.1846758094944022,-0.1846758094944022,1.2303940816303245,1.2303940816303245,1.2303940816303245,0.0,0.0,0.0,9.939536798524628
2015-12-21,8.875049505088716,4.946677936538398,15.024981024502821,8.875049505088716,8.875049505088716,1.2389018436031687,1.2389018436031687,1.2389018436031687,-0.14374715031899377,-0.14374715031899377,-0.14374715031899377,1.3826489939221622,1.3826489939221622,1.3826489939221622,0.0,0.0,0.0,10.113951348691884
2015-12-22,8.868793164655385,5.310013113188202,15.040112062525015,8.868793164655385,8.868793164655385,1.3094843423842693,1.3094843423842693,1.3094843423842693,-0.1306292573704486,-0.1306292573704486,-0.1306292573704486,1.440113599754718,1.440113599754718,1.440113599754718,0.0,0.0,0.0,10.178277507039654
2015-12-23,8.862536824222055,5.100571403945791,15.2402548728939,8.862536824222055,8.862536824222055,1.3606775846334047,1.3606775846334047,1.3606775846334047,-0.14118522419774768,-0.14118522419774768,-0.14118522419774768,1.5018628088311525,1.5018628088311525,1.5018628088311525,0.0,0.0,0.0,10.223214408855458
2015-12-28,8.831255122055401,5.156499284578735,15.514511428530515,8.831255122055401,8.831255122055401,1.7383655375198164,1.7383655375198164,1.7383655375198164,-0.14374715031935553,-0.14374715031935553,-0.14374715031935553,1.8821126878391716,1.8821126878391716,1.8821126878391716,0.0,0.0,0.0,10.569620659575218
2015-12-29,8.824998781622071,5.930526634003039,15.852337339474555,8.824998781622071,8.824998781622071,1.840996099173949,1.840996099173949,1.840996099173949,-0.13062925737079722,-0.13062925737079722,-0.13062925737079722,1.9716253565447461,1.9716253565447461,1.9716253565447461,0.0,0.0,0.0,10.66599488079602
2015-12-30,8.818742441188741,5.826212744245789,16.15896668341561,8.818742441188741,8.818742441188741,1.9233686280840032,1.9233686280840032,1.9233686280840032,-0.14118522419779542,-0.14118522419779542,-0.14118522419779542,2.0645538522817986,2.0645538522817986,2.0645538522817986,0.0,0.0,0.0,10.742111069272744
2016-01-04,8.787460739022087,6.040609850080856,16.46929048103583,8.787460739022087,8.787460739022087,2.4042322892398054,2.4042322892398054,2.4042322892398054,-0.14374715031859037,-0.14374715031859037,-0.14374715031859037,2.5479794395583957,2.5479794395583957,2.5479794395583957,0.0,0.0,0.0,11.191693028261893
2016-01-05,8.781204398588757,6.020874906607474,16.293820793931477,8.781204398588757,8.781204398588757,2.5096334535867557,2.5096334535867557,2.5096334535867557,-0.13062925737063902,-0.13062925737063902,-0.13062925737063902,2.6402627109573946,2.6402627109573946,2.6402627109573946,0.0,0.0,0.0,11.290837852175514
2016-01-06,8.774948058155427,6.0825470406259825,16.31730547280665,8.774948058155427,8.774948058155427,2.586803419055248,2.586803419055248,2.586803419055248,-0.14118522419783655,-0.14118522419783655,-0.14118522419783655,2.727988643253085,2.727988643253085,2.727988643253085,0.0,0.0,0.0,11.361751477210674
2016-01-07,8.768691717722097,6.544379249587239,16.597372162475033,8.768691717722097,8.768691717722097,2.598024146233873,2.598024146233873,2.598024146233873,-0.211744902070438,-0.211744902070438,-0.211744902070438,2.8097690483043105,2.8097690483043105,2.8097690483043105,0.0,0.0,0.0,11.366715863955971
2016-01-08,8.762435377288766,6.013077980236028,16.67622830420226,8.762435377288766,8.762435377288766,2.699560774444989,2.699560774444989,2.699560774444989,-0.18467580949316026,-0.18467580949316026,-0.18467580949316026,2.884236583938149,2.884236583938149,2.884236583938149,0.0,0.0,0.0,11.461996151733754
2016-01-11,8.743666355988776,6.691850565687345,16.779606298876317,8.743666355988776,8.743666355988776,2.907296451676255,2.907296451676255,2.907296451676255,-0.14374715031895208,-0.14374715031895208,-0.14374715031895208,3.0510436019952065,3.0510436019952065,3.0510436019952065,0.0,0.0,0.0,11.650962807665032
2016-01-12,8.737410015555444,6.758246938215162,17.255599378605133,8.737410015555444,8.737410015555444,2.953438753061897,2.953438753061897,2.953438753061897,-0.1306292573704808,-0.1306292573704808,-0.1306292573704808,3.0840680104323774,3.0840680104323774,3.0840680104323774,0.0,0.0,0.0,11.690848768617341
2016-01-13,8.731153675122114,6.787480338861441,16.56524629034494,8.731153675122114,8.731153675122114,2.963122419686936,2.963122419686936,2.963122419686936,-0.14118522419787768,-0.14118522419787768,-0.14118522419787768,3.104307643884813,3.104307643884813,3.104307643884813,0.0,0.0,0.0,11.69427609480905
2016-01-14,8.724897334688782,6.628701024051221,17.301974075119762,8.724897334688782,8.724897334688782,2.8993881854121213,2.8993881854121213,2.8993881854121213,-0.2117449020704611,-0.2117449020704611,-0.2117449020704611,3.1111330874825827,3.1111330874825827,3.1111330874825827,0.0,0.0,0.0,11.624285520100903
2016-01-15,8.718640994255452,6.057059253805346,16.436771620266132,8.718640994255452,8.718640994255452,2.919446455802015,2.919446455802015,2.919446455802015,-0.18467580949402013,-0.18467580949402013,-0.18467580949402013,3.104122265296035,3.104122265296035,3.104122265296035,0.0,0.0,0.0,11.638087450057467
2016-01-18,8.699871972955462,6.178315307188537,16.56015972402386,8.699871972955462,8.699871972955462,2.855504840558055,2.855504840558055,2.855504840558055,-0.14374715031896337,-0.14374715031896337,-0.14374715031896337,2.999251990877018,2.999251990877018,2.999251990877018,0.0,0.0,0.0,11.555376813513517
2016-01-19,8.69361563252213,6.164581955693251,16.315264981957707,8.69361563252213,8.69361563252213,2.806633962206494,2.806633962206494,2.806633962206494,-0.1306292573709547,-0.1306292573709547,-0.1306292573709547,2.9372632195774493,2.9372632195774493,2.9372632195774493,0.0,0.0,0.0,11.500249594728624
2016-01-20,8.6873592920888,6.280547903424557,16.429210310384704,8.6873592920888,8.6873592920888,2.721627666852198,2.721627666852198,2.721627666852198,-0.1411852241978014,-0.1411852241978014,-0.1411852241978014,2.86281289105,2.86281289105,2.86281289105,0.0,0.0,0.0,11.408986958940998
2016-01-21,8.68110295165547,6.542450165019367,16.52349743737922,8.68110295165547,8.68110295165547,2.565135251735447,2.565135251735447,2.565135251735447,-0.21174490207043326,-0.21174490207043326,-0.21174490207043326,2.7768801538058803,2.7768801538058803,2.7768801538058803,0.0,0.0,0.0,11.246238203390917
2016-01-22,8.67484661122214,6.257265539005829,16.617851064362547,8.67484661122214,8.67484661122214,2.495981821355812,2.495981821355812,2.495981821355812,-0.1846758094936061,-0.1846758094936061,-0.1846758094936061,2.680657630849418,2.680657630849418,2.680657630849418,0.0,0.0,0.0,11.170828432577952
2016-01-26,8.649821249488816,5.2359865072704475,15.78807454237577,8.649821249488816,8.649821249488816,2.092377319231748,2.092377319231748,2.092377319231748,-0.1306292573707965,-0.1306292573707965,-0.1306292573707965,2.2230065766025446,2.2230065766025446,2.2230065766025446,0.0,0.0,0.0,10.742198568720564
2016-01-27,8.643564909055486,5.479915386851159,16.069156033914563,8.643564909055486,8.643564909055486,1.9579411906676911,1.9579411906676911,1.9579411906676911,-0.14118522419784918,-0.14118522419784918,-0.14118522419784918,2.09912641486554,2.09912641486554,2.09912641486554,0.0,0.0,0.0,10.601506099723178
2016-01-28,8.637308568622156,5.483684835600208,15.828258629627165,8.637308568622156,8.637308568622156,1.7634982760971274,1.7634982760971274,1.7634982760971274,-0.21174490207060823,-0.21174490207060823,-0.21174490207060823,1.9752431781677353,1.9752431781677353,1.9752431781677353,0.0,0.0,0.0,10.400806844719284
2016-01-29,8.631052228188825,5.383002105255198,15.16141610674039,8.631052228188825,8.631052228188825,1.6686201446192332,1.6686201446192332,1.6686201446192332,-0.18467580949355084,-0.18467580949355084,-0.18467580949355084,1.8532959541127847,1.8532959541127847,1.8532959541127847,0.0,0.0,0.0,10.299672372808057
2016-02-01,8.612283206888833,5.115563240480613,15.051316043250893,8.612283206888833,8.612283206888833,1.3739866791595885,1.3739866791595885,1.3739866791595885,-0.14374715031891047,-0.14374715031891047,-0.14374715031891047,1.517733829478499,1.517733829478499,1.517733829478499,0.0,0.0,0.0,9.986269886048422
2016-02-02,8.606026866455505,4.619827634149066,14.94658962742414,8.606026866455505,8.606026866455505,1.2910628874153713,1.2910628874153713,1.2910628874153713,-0.1306292573706383,-0.1306292573706383,-0.1306292573706383,1.4216921447860096,1.4216921447860096,1.4216921447860096,0.0,0.0,0.0,9.897089753870876
2016-02-03,8.599770526022173,4.839598184023846,14.774771108016562,8.599770526022173,8.599770526022173,1.194858484577695,1.194858484577695,1.194858484577695,-0.14118522419789695,-0.14118522419789695,-0.14118522419789695,1.336043708775592,1.336043708775592,1.336043708775592,0.0,0.0,0.0,9.794629010599868
2016-02-04,8.593514185588841,4.358033989730528,15.073753311273984,8.593514185588841,8.593514185588841,1.0502471975778003,1.0502471975778003,1.0502471975778003,-0.21174490207078311,-0.21174490207078311,-0.21174490207078311,1.2619920996485836,1.2619920996485836,1.2619920996485836,0.0,0.0,0.0,9.643761383166641
2016-02-05,8.587257845155511,4.439454938608273,14.443816002593179,8.587257845155511,8.587257845155511,1.0158361013493424,1.0158361013493424,1.0158361013493424,-0.18467580949424972,-0.18467580949424972,-0.18467580949424972,1.2005119108435924,1.2005119108435924,1.2005119108435924,0.0,0.0,0.0,9.603093946504853
2016-02-10,8.555976142988857,4.410654679664427,14.522826162074828,8.555976142988857,8.555976142988857,0.95648897221025,0.95648897221025,0.95648897221025,-0.14118522419782067,-0.14118522419782067,-0.14118522419782067,1.0976741964080705,1.0976741964080705,1.0976741964080705,0.0,0.0,0.0,9.512465115199108
2016-02-11,8.54971980255553,4.509045661471871,14.48644055297745,8.54971980255553,8.54971980255553,0.9056612510192853,0.9056612510192853,0.9056612510192853,-0.21174490207060342,-0.21174490207060342,-0.21174490207060342,1.1174061530898887,1.1174061530898887,1.1174061530898887,0.0,0.0,0.0,9.455381053574815
2016-02-12,8.543463462122197,4.385368758930484,14.388834601242555,8.543463462122197,8.543463462122197,0.964438637760123,0.964438637760123,0.964438637760123,-0.18467580949419443,-0.18467580949419443,-0.18467580949419443,1.1491144472543176,1.1491144472543176,1.1491144472543176,0.0,0.0,0.0,9.50790209988232
2016-02-15,8.524694440822206,4.7529553061101995,14.558416200298023,8.524694440822206,8.524694440822206,1.1601388507530999,1.1601388507530999,1.1601388507530999,-0.1437471503196339,-0.1437471503196339,-0.1437471503196339,1.3038860010727336,1.3038860010727336,1.3038860010727336,0.0,0.0,0.0,9.684833291575305
2016-02-16,8.518438100388876,4.554751988052871,14.695265586313152,8.518438100388876,8.518438100388876,1.2397272534754948,1.2397272534754948,1.2397272534754948,-0.13062925737063796,-0.13062925737063796,-0.13062925737063796,1.3703565108461326,1.3703565108461326,1.3703565108461326,0.0,0.0,0.0,9.75816535386437
2016-02-17,8.512181759955546,4.317942865190171,14.911195466103587,8.512181759955546,8.512181759955546,1.300227872220831,1.300227872220831,1.300227872220831,-0.14118522419786178,-0.14118522419786178,-0.14118522419786178,1.4414130964186929,1.4414130964186929,1.4414130964186929,0.0,0.0,0.0,9.812409632176376
2016-02-18,8.505925419522216,4.624298560340906,15.106851752855306,8.505925419522216,8.505925419522216,1.3034631406811612,1.3034631406811612,1.3034631406811612,-0.2117449020705756,-0.2117449020705756,-0.2117449020705756,1.5152080427517371,1.5152080427517371,1.5152080427517371,0.0,0.0,0.0,9.809388560203377
2016-02-19,8.499669079088884,5.053030935071692,14.9418906026419,8.499669079088884,8.499669079088884,1.4051821880679407,1.4051821880679407,1.4051821880679407,-0.18467580949378043,-0.18467580949378043,-0.18467580949378043,1.5898579975617213,1.5898579975617213,1.5898579975617213,0.0,0.0,0.0,9.904851267156825
2016-02-22,8.480900057788894,4.612698774778534,14.79666836389953,8.480900057788894,8.480900057788894,1.6566639466777004,1.6566639466777004,1.6566639466777004,-0.1437471503184428,-0.1437471503184428,-0.1437471503184428,1.8004110969961429,1.8004110969961429,1.8004110969961429,0.0,0.0,0.0,10.137564004466594
2016-02-23,8.474643717355562,5.316222233115697,15.48284292681697,8.474643717355562,8.474643717355562,1.7297005508266072,1.7297005508266072,1.7297005508266072,-0.13062925737067058,-0.13062925737067058,-0.13062925737067058,1.8603298081972774,1.8603298081972774,1.8603298081972774,0.0,0.0,0.0,10.204344268182169
2016-02-24,8.468387376922232,5.428037511228323,15.673361967878078,8.468387376922232,8.468387376922232,1.7713460957893394,1.7713460957893394,1.7713460957893394,-0.14118522419790291,-0.14118522419790291,-0.14118522419790291,1.9125313199872427,1.9125313199872427,1.9125313199872427,0.0,0.0,0.0,10.23973347271157
2016-02-25,8.462131036488902,4.742008341870573,15.14646681543306,8.462131036488902,8.462131036488902,1.743978064534022,1.743978064534022,1.743978064534022,-0.21174490207054783,-0.21174490207054783,-0.21174490207054783,1.95572296660457,1.95572296660457,1.95572296660457,0.0,0.0,0.0,10.206109101022925
2016-02-26,8.45587469605557,4.92271154997447,15.188760254433499,8.45587469605557,8.45587469605557,1.8041467571732102,1.8041467571732102,1.8041467571732102,-0.18467580949464035,-0.18467580949464035,-0.18467580949464035,1.9888225666678505,1.9888225666678505,1.9888225666678505,0.0,0.0,0.0,10.26002145322878
2016-02-29,8.43710567475558,5.582730368014335,15.505694623519656,8.43710567475558,8.43710567475558,1.8765677933556877,1.8765677933556877,1.8765677933556877,-0.14374715031880453,-0.14374715031880453,-0.14374715031880453,2.0203149436744927,2.0203149436744927,2.0203149436744927,0.0,0.0,0.0,10.313673468111269
2016-03-01,8.430849334322248,5.265776718722708,15.47012516951459,8.430849334322248,8.430849334322248,1.8764381775660608,1.8764381775660608,1.8764381775660608,-0.13062925737051234,-0.13062925737051234,-0.13062925737051234,2.007067434936573,2.007067434936573,2.007067434936573,0.0,0.0,0.0,10.307287511888308
2016-03-02,8.424592993888918,4.949795449023529,15.612349752867223,8.424592993888918,8.424592993888918,1.8408446074322107,1.8408446074322107,1.8408446074322107,-0.14118522419795065,-0.14118522419795065,-0.14118522419795065,1.9820298316301612,1.9820298316301612,1.9820298316301612,0.0,0.0,0.0,10.265437601321128
2016-03-03,8.418336653455587,5.003494384558063,14.902222547640697,8.418336653455587,8.418336653455587,1.733892335167535,1.733892335167535,1.733892335167535,-0.2117449020702162,-0.2117449020702162,-0.2117449020702162,1.9456372372377513,1.9456372372377513,1.9456372372377513,0.0,0.0,0.0,10.152228988623122
2016-03-04,8.412080313022258,4.712494750378243,15.530593196526734,8.412080313022258,8.412080313022258,1.7138910091783373,1.7138910091783373,1.7138910091783373,-0.18467580949422638,-0.18467580949422638,-0.18467580949422638,1.898566818672564,1.898566818672564,1.898566818672564,0.0,0.0,0.0,10.125971322200595
2016-03-07,8.393311291722265,4.738640340526751,14.875292445894608,8.393311291722265,8.393311291722265,1.559535072271909,1.559535072271909,1.559535072271909,-0.14374715031916627,-0.14374715031916627,-0.14374715031916627,1.7032822225910753,1.7032822225910753,1.7032822225910753,0.0,0.0,0.0,9.952846363994174
2016-03-08,8.387054951288935,4.998986436948626,15.315060889213145,8.387054951288935,8.387054951288935,1.4937605716310325,1.4937605716310325,1.4937605716310325,-0.13062925737086095,-0.13062925737086095,-0.13062925737086095,1.6243898290018934,1.6243898290018934,1.6243898290018934,0.0,0.0,0.0,9.880815522919967
2016-03-09,8.380798610855605,4.438706766744241,14.896870746453878,8.380798610855605,8.380798610855605,1.3998684310329639,1.3998684310329639,1.3998684310329639,-0.14118522419786775,-0.14118522419786775,-0.14118522419786775,1.5410536552308316,1.5410536552308316,1.5410536552308316,0.0,0.0,0.0,9.780667041888568
2016-03-10,8.374542270422273,4.71370439383981,14.934908095345847,8.374542270422273,8.374542270422273,1.2431351969360596,1.2431351969360596,1.2431351969360596,-0.2117449020705939,-0.2117449020705939,-0.2117449020705939,1.4548800990066537,1.4548800990066537,1.4548800990066537,0.0,0.0,0.0,9.617677467358332
2016-03-11,8.368285929988945,4.396353101759659,14.21982077605838,8.368285929988945,8.368285929988945,1.1828377950768867,1.1828377950768867,1.1828377950768867,-0.18467580949381235,-0.18467580949381235,-0.18467580949381235,1.3675136045706988,1.3675136045706988,1.3675136045706988,0.0,0.0,0.0,9.551123725065832
2016-03-14,8.349516908688951,4.2739092840342705,14.551789409967453,8.349516908688951,8.349516908688951,0.9707471697969173,0.9707471697969173,0.9707471697969173,-0.14374715031840113,-0.14374715031840113,-0.14374715031840113,1.1144943201153183,1.1144943201153183,1.1144943201153183,0.0,0.0,0.0,9.320264078485868
2016-03-15,8.34326056825562,4.36572907926065,14.608750971226353,8.34326056825562,8.34326056825562,0.9076453569357597,0.9076453569357597,0.9076453569357597,-0.13062925737070274,-0.13062925737070274,-0.13062925737070274,1.0382746143064623,1.0382746143064623,1.0382746143064623,0.0,0.0,0.0,9.250905925191379
2016-03-16,8.337004227822291,4.192481089903273,14.31632693943403,8.337004227822291,8.337004227822291,0.8272006896685554,0.8272006896685554,0.8272006896685554,-0.14118522419791552,-0.14118522419791552,-0.14118522419791552,0.9683859138664709,0.9683859138664709,0.9683859138664709,0.0,0.0,0.0,9.164204917490846
2016-03-17,8.33074788738896,3.7329250839272055,13.800929111387399,8.33074788738896,8.33074788738896,0.6942190135173638,0.6942190135173638,0.6942190135173638,-0.21174490207056615,-0.21174490207056615,-0.21174490207056615,0.9059639155879301,0.9059639155879301,0.9059639155879301,0.0,0.0,0.0,9.024966900906323
2016-03-18,8.32449154695563,3.809719802026065,14.083290157323738,8.32449154695563,8.32449154695563,0.6672832256668683,0.6672832256668683,0.6672832256668683,-0.18467580949339835,-0.18467580949339835,-0.18467580949339835,0.8519590351602666,0.8519590351602666,0.8519590351602666,0.0,0.0,0.0,8.991774772622497
2016-03-21,8.305722525655641,3.524379800804253,13.806115095255475,8.305722525655641,8.305722525655641,0.6030724035753813,0.6030724035753813,0.6030724035753813,-0.14374715031911325,-0.14374715031911325,-0.14374715031911325,0.7468195538944946,0.7468195538944946,0.7468195538944946,0.0,0.0,0.0,8.908794929231023
2016-03-22,8.32789053553542,3.562509022726386,14.177729493786952,8.32789053553542,8.32789053553542,0.6011118433617095,0.6011118433617095,0.6011118433617095,-0.13062925737054457,-0.13062925737054457,-0.13062925737054457,0.7317411007322541,0.7317411007322541,0.7317411007322541,0.0,0.0,0.0,8.92900237889713
2016-03-23,8.350058545415202,3.6349359510569688,13.560554668066057,8.350058545415202,8.350058545415202,0.5853980542031658,0.5853980542031658,0.5853980542031658,-0.14118522419795662,-0.14118522419795662,-0.14118522419795662,0.7265832784011226,0.7265832784011226,0.7265832784011226,0.0,0.0,0.0,8.935456599618368
2016-03-24,8.372226555294981,3.7812518252828964,13.913110370597078,8.372226555294981,8.372226555294981,0.5192302069009885,0.5192302069009885,0.5192302069009885,-0.21174490207018365,-0.21174490207018365,-0.21174490207018365,0.7309751089711721,0.7309751089711721,0.7309751089711721,0.0,0.0,0.0,8.89145676219597
2016-03-28,8.460898594814095,3.969120291769498,14.202883973663988,8.460898594814095,8.460898594814095,0.6859925286773364,0.6859925286773364,0.6859925286773364,-0.14374715031912455,-0.14374715031912455,-0.14374715031912455,0.829739678996461,0.829739678996461,0.829739678996461,0.0,0.0,0.0,9.146891123491432
2016-03-29,8.483066604693876,4.2945907024363965,14.446386820805271,8.483066604693876,8.483066604693876,0.7390917188901815,0.7390917188901815,0.7390917188901815,-0.1306292573703864,-0.1306292573703864,-0.1306292573703864,0.8697209762605679,0.8697209762605679,0.8697209762605679,0.0,0.0,0.0,9.222158323584058
2016-03-30,8.505234614573656,4.380113849428741,14.371084221321187,8.505234614573656,8.505234614573656,0.7721975919628686,0.7721975919628686,0.7721975919628686,-0.141185224197887,-0.141185224197887,-0.141185224197887,0.9133828161607556,0.9133828161607556,0.9133828161607556,0.0,0.0,0.0,9.277432206536524
2016-03-31,8.527402624453433,4.2504157806083,14.998348054730759,8.527402624453433,8.527402624453433,0.7476275010776905,0.7476275010776905,0.7476275010776905,-0.21174490207035862,-0.21174490207035862,-0.21174490207035862,0.9593724031480493,0.9593724031480493,0.9593724031480493,0.0,0.0,0.0,9.275030125531124
2016-04-01,8.549570634333213,4.628777283198155,14.2234371520735,8.549570634333213,8.549570634333213,0.8216334595423804,0.8216334595423804,0.8216334595423804,-0.1846758094934855,-0.1846758094934855,-0.1846758094934855,1.0063092690358657,1.0063092690358657,1.0063092690358657,0.0,0.0,0.0,9.371204093875594
2016-04-04,8.616074663972553,4.607272120891701,14.414865680586106,8.616074663972553,8.616074663972553,0.9954901508087758,0.9954901508087758,0.9954901508087758,-0.14374715031835938,-0.14374715031835938,-0.14374715031835938,1.1392373011271353,1.1392373011271353,1.1392373011271353,0.0,0.0,0.0,9.611564814781328
2016-04-05,8.63824267385233,4.6783671705743854,14.533235907086388,8.63824267385233,8.63824267385233,1.0460546124634267,1.0460546124634267,1.0460546124634267,-0.130629257370735,-0.130629257370735,-0.130629257370735,1.176683869834162,1.176683869834162,1.176683869834162,0.0,0.0,0.0,9.684297286315758
2016-04-06,8.660410683732112,4.48305231422761,14.704266403815224,8.660410683732112,8.660410683732112,1.0676341033332226,1.0676341033332226,1.0676341033332226,-0.14118522419780402,-0.14118522419780402,-0.14118522419780402,1.2088193275310266,1.2088193275310266,1.2088193275310266,0.0,0.0,0.0,9.728044787065334
2016-04-07,8.68257869361189,4.491408645967044,14.422375212372172,8.68257869361189,8.68257869361189,1.0229627809614568,1.0229627809614568,1.0229627809614568,-0.21174490207033073,-0.21174490207033073,-0.21174490207033073,1.2347076830317878,1.2347076830317878,1.2347076830317878,0.0,0.0,0.0,9.705541474573346
2016-04-08,8.704746703491669,4.716624545495806,14.86007667436381,8.704746703491669,8.704746703491669,1.0688915437560544,1.0688915437560544,1.0688915437560544,-0.18467580949343018,-0.18467580949343018,-0.18467580949343018,1.2535673532494849,1.2535673532494849,1.2535673532494849,0.0,0.0,0.0,9.773638247247723
2016-04-11,8.771250733131009,4.796665525580752,14.732988054185602,8.771250733131009,8.771250733131009,1.1189893831467521,1.1189893831467521,1.1189893831467521,-0.14374715031872118,-0.14374715031872118,-0.14374715031872118,1.2627365334654732,1.2627365334654732,1.2627365334654732,0.0,0.0,0.0,9.890240116277761
2016-04-12,8.793418743010786,4.6732670196938715,14.805925145948615,8.793418743010786,8.793418743010786,1.1185221136622046,1.1185221136622046,1.1185221136622046,-0.130629257370386,-0.130629257370386,-0.130629257370386,1.2491513710325906,1.2491513710325906,1.2491513710325906,0.0,0.0,0.0,9.911940856672992
2016-04-13,8.815586752890567,4.976075172310347,15.185721906550468,8.815586752890567,8.815586752890567,1.0860992227677024,1.0860992227677024,1.0860992227677024,-0.14118522419784518,-0.14118522419784518,-0.14118522419784518,1.2272844469655477,1.2272844469655477,1.2272844469655477,0.0,0.0,0.0,9.90168597565827
2016-04-14,8.837754762770347,4.465941569886337,14.826325262702435,8.837754762770347,8.837754762770347,0.9856802048840422,0.9856802048840422,0.9856802048840422,-0.21174490207070848,-0.21174490207070848,-0.21174490207070848,1.1974251069547506,1.1974251069547506,1.1974251069547506,0.0,0.0,0.0,9.82343496765439
2016-04-15,8.859922772650124,4.711627299485011,14.91896801383206,8.859922772650124,8.859922772650124,0.9753509916617137,0.9753509916617137,0.9753509916617137,-0.1846758094942901,-0.1846758094942901,-0.1846758094942901,1.1600268011560038,1.1600268011560038,1.1600268011560038,0.0,0.0,0.0,9.835273764311838
2016-04-18,8.926426802289463,4.500106073207171,15.13698620727031,8.926426802289463,8.926426802289463,0.8655322573440742,0.8655322573440742,0.8655322573440742,-0.14374715031873245,-0.14374715031873245,-0.14374715031873245,1.0092794076628067,1.0092794076628067,1.0092794076628067,0.0,0.0,0.0,9.791959059633538
2016-04-19,8.948594812169242,4.80319953814023,15.010761980491074,8.948594812169242,8.948594812169242,0.8183632118392971,0.8183632118392971,0.8183632118392971,-0.13062925737041858,-0.13062925737041858,-0.13062925737041858,0.9489924692097159,0.9489924692097159,0.9489924692097159,0.0,0.0,0.0,9.76695802400854
