Date,VALE3.SA,PETR4.SA,PGCO34.SA,AAPL34.SA,AMZO34.SA,VALE3.SA_Quantidade_Proporcional,PETR4.SA_Quantidade_Proporcional,PGCO34.SA_Quantidade_Proporcional,AAPL34.SA_Quantidade_Proporcional,AMZO34.SA_Quantidade_Proporcional
2022-04-08,78.301025390625,14.530672073364258,50.51599884033203,39.416290283203125,36.266998291015625,0.0012771224834045793,0.012029348337593272,0.0059355954319423795,0.007033517621476207,0.004084368345699191
2022-04-11,77.35466766357422,14.42023468017578,50.22389221191406,38.350460052490234,35.35639953613281,0.0012927468118008518,0.012121475123434441,0.005970117383406478,0.007228992087726694,0.004189560638434642
2022-04-12,76.83622741699219,14.37775993347168,50.1202392578125,38.4688835144043,35.21117401123047,0.0013014694156871789,0.012157284358526015,0.005982464098272303,0.0072067381985838645,0.004206840128821211
2022-04-13,76.86091613769531,14.683579444885254,50.318119049072266,39.130096435546875,36.3140983581543,0.001301051366872226,0.011904080786699708,0.005958937607827963,0.007084960108308917,0.004079070843296565
2022-04-14,75.78288269042969,14.530355453491213,50.2144660949707,38.424468994140625,35.61152648925781,0.0013195591992521104,0.012029610459931273,0.005971238076883835,0.00721506840660326,0.004159545922807704
2022-04-18,74.53202819824219,14.274785995483398,49.01775741577149,37.995174407958984,35.6193733215332,0.0013417050685111838,0.012244983287675417,0.00611701856152658,0.007296589016895186,0.004158629588348267
2022-04-19,72.15379333496094,14.706931114196776,49.94120788574219,38.29124069213867,36.643798828125,0.001385928519873766,0.011885179483917353,0.006003910290729752,0.0072401720933803,0.004042369638260846
2022-04-20,70.27753448486328,14.77663230895996,50.05880355834961,38.074119567871094,35.666473388671875,0.0014229298271916256,0.011829117236939631,0.005989806200765037,0.007281459832207805,0.0041531378277617475
2022-04-22,66.20405578613281,14.200435638427734,53.17799377441406,38.3997917175293,34.73625183105469,0.001510481477495011,0.012309095326401584,0.005638470176754711,0.007219705104639258,0.0042643570335047665
2022-04-25,65.07666778564453,13.991332054138184,53.71839141845703,39.19424819946289,35.481998443603516,0.0015366490541493174,0.012493057506853948,0.0055817481506651905,0.007073363695337565,0.004174730463640344
2022-04-26,64.18791198730469,13.968098640441896,54.78025436401367,38.350460052490234,34.74017333984375,0.0015579257356085733,0.012513837455568505,0.00547355129029219,0.007228992087726694,0.0042638756682155665
2022-04-27,67.61949920654297,13.968098640441896,53.699432373046875,38.261627197265625,34.32804870605469,0.0014788633629857445,0.012513837455568505,0.005583718834748429,0.0072457757964863355,0.004315065533778053
2022-04-28,69.29003143310547,14.061034202575684,54.533748626708984,39.67288589477539,33.35464859008789,0.0014432090436637024,0.012431127997527994,0.005498293066356849,0.006988026356727436,0.004440993566856839
2022-04-29,68.54116821289062,14.070329666137695,53.851131439208984,38.47381591796875,30.75237464904785,0.0014589771754312307,0.012422915460929523,0.00556798945431936,0.007205814283439743,0.00481679159752098
2022-05-02,68.2366714477539,13.93092441558838,54.268287658691406,39.317604064941406,31.40785026550293,0.0014654876604959551,0.012547230229333977,0.00552518874084393,0.0070511715775513064,0.004716266110579629
2022-05-03,67.89106750488281,14.056388854980469,52.22042465209961,39.14982604980469,30.677799224853516,0.0014729478217853607,0.012435236229816167,0.00574186314941477,0.007081389631909071,0.004828500855867968
2022-05-04,67.3232421875,14.902094841003418,51.80327606201172,40.10710906982422,30.862274169921875,0.0014853711251976388,0.011729526473612731,0.005788099802756709,0.006912369869328645,0.004799639164560174
2022-05-05,66.10531616210938,14.874213218688965,52.21095275878906,38.95245361328125,29.041074752807617,0.001512737640566926,0.011751513399728174,0.005742904814281647,0.007117271097541448,0.005100630092866321
2022-05-06,65.63626098632812,15.362123489379885,53.471900939941406,39.23288345336914,28.98612594604492,0.0015235480890788368,0.011378278274528643,0.005607478445426106,0.007066398079295976,0.005110299323513514
2022-05-09,62.94529724121094,14.943914413452148,53.566707611083984,38.54597091674805,28.044124603271484,0.0015886810354837594,0.01169670215673154,0.005597553878682627,0.007192325570911308,0.005281954131528536
2022-05-10,62.16352462768555,15.074024200439451,53.83216857910156,39.21805191040039,27.83609962463379,0.0016086603936782467,0.011595743354633963,0.005569950828120356,0.007069070460550068,0.005321427276480357
2022-05-11,64.75572967529297,15.599105834960938,53.18747329711914,37.251224517822266,27.20025062561035,0.0015442648936462254,0.01120541893869874,0.0056374652407660455,0.007442310309758857,0.005445824079057617
