Date,PETR4.SA_5%,PETR4.SA_50%,PETR4.SA_95%,ITUB4.SA_5%,ITUB4.SA_50%,ITUB4.SA_95%,PGCO34.SA_5%,PGCO34.SA_50%,PGCO34.SA_95%,AAPL34.SA_5%,AAPL34.SA_50%,AAPL34.SA_95%,AMZO34.SA_5%,AMZO34.SA_50%,AMZO34.SA_95%,^BVSP_5%,^BVSP_50%,^BVSP_95%
93,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
94,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
95,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
96,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
97,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
98,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
99,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
100,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
101,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
102,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
103,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
104,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
105,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
106,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
107,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
108,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
109,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
110,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
111,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
112,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
113,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
114,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
115,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
116,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
117,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
118,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
119,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
120,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
121,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
122,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
123,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
124,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
125,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
126,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
127,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
128,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
129,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
130,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
131,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
132,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
133,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
134,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
135,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
136,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
137,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
138,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
139,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
140,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
141,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
142,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
143,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
144,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
145,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
146,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
147,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
148,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
149,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
150,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
151,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
152,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
153,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
154,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
155,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
156,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
157,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
158,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
159,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
160,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
161,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
162,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
163,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
164,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
165,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
166,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
167,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
168,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
169,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
170,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
171,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
172,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
173,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
174,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
175,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
176,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
177,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
178,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
179,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
180,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
181,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
182,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
183,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
184,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
185,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
186,37.5041417600926,37.950239309809064,38.49574253852104,34.491578304301406,34.582420132613876,34.690965101759126,70.28369843136605,70.35095649182202,70.38655753567066,65.95517245910466,66.07998493485064,66.1355483471769,58.57968889277701,58.608638137670425,58.6700039476299,127732.76463441894,128401.5904928153,129111.37450436057
