Date,VALE3.SA,PETR4.SA,PGCO34.SA,AAPL34.SA,AMZO34.SA,VALE3.SA_Quantidade_Proporcional,PETR4.SA_Quantidade_Proporcional,PGCO34.SA_Quantidade_Proporcional,AAPL34.SA_Quantidade_Proporcional,AMZO34.SA_Quantidade_Proporcional,Retorno_Futuro_6M,Retorno_Futuro_5Y,Retorno_Passado_1M,Volatilidade_1M
2016-09-01,10.050076484680176,4.163778781890869,16.28162956237793,4.020376205444336,6.2154998779296875,0.0099501730312634,0.0419797796919602,0.0184160025756592,0.0689575199218179,0.023831997863813,0.7372114908055583,,-0.07332618428625381,0.35111832035659024
2016-09-02,10.511089324951172,4.346343517303467,16.28162956237793,4.0007758140563965,6.2154998779296875,0.0095137617908564,0.040216452117499,0.0184160025756592,0.0692953529928089,0.023831997863813,0.6643267321594284,,-0.02771868327609328,0.34785962654483954
2016-09-05,10.315160751342772,4.429619789123535,16.28162956237793,4.035364151000977,6.2154998779296875,0.0096944684053501,0.0394603880854575,0.0184160025756592,0.0687014013868766,0.023831997863813,0.666156507396755,,-0.05640478675951921,0.34246728438522894
2016-09-06,10.5283784866333,4.477663040161133,16.053483963012695,3.982328414916992,6.246950149536133,0.0094981387805309,0.0390369963934461,0.0186777233308059,0.0696163508869996,0.0237120156664528,0.7072904820329706,,-0.037407913448887165,0.330657977493321
2016-09-08,10.251770973205566,4.554533004760742,16.053483963012695,3.9143028259277344,6.2370500564575195,0.0097544122143738,0.0383781423401979,0.0186777233308059,0.0708261942442898,0.0237496538383537,0.7624019734020133,,-0.06319104268719389,0.3216398062224263
2016-09-09,9.71584415435791,4.327126979827881,16.320125579833984,3.923526525497437,6.2370500564575195,0.0102924664508071,0.0403950512117372,0.0183725627900304,0.0706596910912898,0.0237496538383537,0.9878862965619373,,-0.0679936093924074,0.36391408935107666
2016-09-12,10.078889846801758,4.468053817749023,16.262083053588867,3.928138494491577,6.247499942779541,0.0099217276426264,0.0391209513313108,0.0184381380274963,0.0705767305987039,0.0237099289587905,0.8708476770836153,,-0.049973108669292166,0.37153009937612913
2016-09-13,9.375845909118652,4.166982173919678,16.58849334716797,4.117223739624023,6.324749946594238,0.0106657042969043,0.0419475074896748,0.0180753324416814,0.067335464335355,0.0234203377309983,0.9350890681962596,,-0.09409807984070007,0.4378332472173055
2016-09-14,9.589065551757812,4.199011325836182,16.58849334716797,4.2844038009643555,6.324749946594238,0.0104285448316357,0.0416275409581156,0.0180753324416814,0.0647079932609827,0.0234203377309983,0.9120089540743663,,-0.0971243357870093,0.4675951849107565
2016-09-15,9.589065551757812,4.327126979827881,16.58849334716797,4.374334812164307,6.351749897003174,0.0104285448316357,0.0403950512117372,0.0180753324416814,0.0633776755060415,0.0233207828102991,0.75544612040501,,-0.12328772856516312,0.4741958646332364
2016-09-16,9.456521034240724,4.215025424957275,16.49827003479004,4.374334812164307,6.351749897003174,0.0105747134319179,0.0414693859056874,0.0181741801609745,0.0633776755060415,0.0233207828102991,0.8021170282297656,,-0.14173667116028366,0.47464771755004687
2016-09-19,9.600590705871582,4.179792881011963,16.700550079345703,4.282098770141602,6.351749897003174,0.0104160257492116,0.0418189419729137,0.0179540512457436,0.0647428252270236,0.0233207828102991,0.7654139302781806,,-0.11945043002123323,0.4635627288994216
2016-09-20,9.623642921447754,4.3239240646362305,16.57240104675293,4.253273963928223,6.351749897003174,0.0103910754811085,0.0404249735510891,0.0180928841337345,0.0651815929637607,0.0233207828102991,0.7467292285961094,,-0.12473788421386423,0.43278511591834723
2016-09-21,10.171093940734863,4.375169277191162,16.57240104675293,4.182943344116211,6.310500144958496,0.0098317841308596,0.0399514864170134,0.0180928841337345,0.0662775346144942,0.0234732234229788,0.674939300048335,,-0.039716927516272094,0.4171523600425494
